album,title,lyrics,lyrics_str
Norman Fucking Rockwell!,The Next Best American Record,"['baby', 'used', 'dance', 'underneath', 'architecture', 'house', 'holy', 'smokin', 'cigarette', 'baby', 'used', 'dance', 'underneath', 'architecture', 'cool', 'heck', 'cool', 'heck', 'obsessed', 'writing', 'next', 'best', 'american', 'record', 'gave', 'til', 'time', 'got', 'bed', 'cause', 'knew', 'could', 'obsessed', 'writing', 'next', 'best', 'american', 'record', 'cause', 'good', 'good', 'whatevers', 'tonight', 'wan', 'na', 'party', 'topangas', 'hot', 'tonight', 'im', 'taking', 'bathing', 'suit', 'make', 'feel', 'like', 'there', 'something', 'never', 'knew', 'wanted', 'baby', 'used', 'dance', 'underneath', 'architecture', '70', 'spirit', '90', 'frame', 'mind', 'baby', 'used', 'dance', 'underneath', 'architecture', 'lost', 'track', 'space', 'lost', 'track', 'time', 'obsessed', 'writing', 'next', 'best', 'american', 'record', 'gave', 'til', 'time', 'got', 'bed', 'cause', 'knew', 'could', 'obsessed', 'writing', 'next', 'best', 'american', 'record', 'cause', 'good', 'good', 'whatevers', 'tonight', 'wan', 'na', 'party', 'topangas', 'hot', 'tonight', 'im', 'taking', 'bathing', 'suit', 'make', 'feel', 'like', 'there', 'something', 'never', 'knew', 'wanted', 'play', 'eagle', 'malibu', 'want', 'bridge', 'road', 'lead', 'everything', 'want', 'thing', 'say', 'true', 'road', 'lead', 'like', '405', 'drive', 'every', 'night', 'every', 'day', 'see', 'really', 'thousand', 'girl', 'love', 'way', 'bill', 'play', 'guitar', 'whatevers', 'tonight', 'wan', 'na', 'party', 'topangas', 'hot', 'tonight', 'im', 'taking', 'bathing', 'suit', 'make', 'feel', 'like', 'there', 'something', 'never', 'knew', 'wanted', 'play', 'eagle', 'malibu', 'want', 'there', 'something', 'never', 'knew']",baby used dance underneath architecture house holy smokin cigarette baby used dance underneath architecture cool heck cool heck obsessed writing next best american record gave til time got bed cause knew could obsessed writing next best american record cause good good whatevers tonight wan na party topangas hot tonight im taking bathing suit make feel like there something never knew wanted baby used dance underneath architecture 70 spirit 90 frame mind baby used dance underneath architecture lost track space lost track time obsessed writing next best american record gave til time got bed cause knew could obsessed writing next best american record cause good good whatevers tonight wan na party topangas hot tonight im taking bathing suit make feel like there something never knew wanted play eagle malibu want bridge road lead everything want thing say true road lead like 405 drive every night every day see really thousand girl love way bill play guitar whatevers tonight wan na party topangas hot tonight im taking bathing suit make feel like there something never knew wanted play eagle malibu want there something never knew
Norman Fucking Rockwell!,The greatest,"['miss', 'long', 'beach', 'miss', 'babe', 'miss', 'dancing', 'miss', 'bar', 'beach', 'boy', 'would', 'go', 'dennis', 'last', 'stop', 'kokomo', 'night', 'fire', 'get', 'higher', 'know', 'nobody', 'warns', 'fall', 'im', 'wasted', 'leave', 'need', 'wakeup', 'call', 'im', 'facing', 'greatest', 'greatest', 'loss', 'culture', 'lit', 'ball', 'guess', 'im', 'signing', 'guitar', 'solo', 'miss', 'new', 'york', 'miss', 'music', 'friend', 'miss', 'rock', 'n', 'roll', 'want', 'shit', 'feel', 'like', 'used', 'baby', 'nothin', 'culture', 'lit', 'ball', 'guess', 'im', 'burned', 'im', 'wasted', 'leave', 'need', 'wakeup', 'call', 'im', 'facing', 'greatest', 'greatest', 'loss', 'culture', 'lit', 'ball', 'guess', 'im', 'burned', 'outro', 'im', 'signing', 'miss', 'nothin', 'hawaii', 'missed', 'fireball', 'la', 'flame', 'getting', 'hot', 'kanye', 'west', 'blond', 'gone', 'life', 'mar', 'aint', 'song', 'hope', 'live', 'stream', 'almost']",miss long beach miss babe miss dancing miss bar beach boy would go dennis last stop kokomo night fire get higher know nobody warns fall im wasted leave need wakeup call im facing greatest greatest loss culture lit ball guess im signing guitar solo miss new york miss music friend miss rock n roll want shit feel like used baby nothin culture lit ball guess im burned im wasted leave need wakeup call im facing greatest greatest loss culture lit ball guess im burned outro im signing miss nothin hawaii missed fireball la flame getting hot kanye west blond gone life mar aint song hope live stream almost
Norman Fucking Rockwell!,Bartender,"['lady', 'canyon', 'wearing', 'black', 'house', 'party', 'crosby', 'still', 'nash', 'playing', 'wine', 'flowing', 'bacardi', '1', 'sometimes', 'girl', 'want', 'fun', 'poetry', 'inside', 'warm', 'like', 'gun', 'bought', 'truck', 'middle', 'night', 'itll', 'buy', 'year', 'play', 'card', 'right', 'photofree', 'exit', 'baby', 'bedside', 'cause', 'yet', 'know', 'car', 'drive', 'im', 'tryna', 'keep', 'love', 'alive', 'bartender', 'hold', 'night', 'bartender', 'love', 'alive', 'baby', 'remember', 'im', 'drinking', 'wine', 'cherry', 'coke', 'serve', 'fine', 'love', 'sweet', 'enough', 'vine', 'bartender', 'bartttender', 'lady', 'canyon', 'wearing', 'white', 'tea', 'party', 'playing', 'game', 'levitation', 'meditating', 'garden', '2', 'love', 'little', 'game', 'play', 'valley', 'beach', 'last', 'day', 'done', 'grab', 'key', 'bought', 'truck', 'middle', 'night', 'itll', 'buy', 'year', 'play', 'card', 'right', 'photofree', 'exit', 'baby', 'bedside', 'cause', 'yet', 'know', 'car', 'drive', 'im', 'tryna', 'keep', 'love', 'alive', 'bartender', 'hold', 'night', 'bartender', 'love', 'alive', 'baby', 'remember', 'im', 'drinking', 'wine', 'cherry', 'coke', 'serve', 'fine', 'love', 'sweet', 'enough', 'vine', 'bartttender', 'bartttender', 'bartttender', 'ha', 'ha', 'ha', 'ha', 'outro', 'bought', 'truck', 'middle', 'night', '60', 'mph', 'pch', 'drive', 'long', 'beach', 'newport', 'side', 'yet', 'know', 'reside', '60', 'mile', 'last', 'place', 'hide', 'bartttender', 'hold', 'night', 'bartttender', 'keep', 'love', 'alive']",lady canyon wearing black house party crosby still nash playing wine flowing bacardi 1 sometimes girl want fun poetry inside warm like gun bought truck middle night itll buy year play card right photofree exit baby bedside cause yet know car drive im tryna keep love alive bartender hold night bartender love alive baby remember im drinking wine cherry coke serve fine love sweet enough vine bartender bartttender lady canyon wearing white tea party playing game levitation meditating garden 2 love little game play valley beach last day done grab key bought truck middle night itll buy year play card right photofree exit baby bedside cause yet know car drive im tryna keep love alive bartender hold night bartender love alive baby remember im drinking wine cherry coke serve fine love sweet enough vine bartttender bartttender bartttender ha ha ha ha outro bought truck middle night 60 mph pch drive long beach newport side yet know reside 60 mile last place hide bartttender hold night bartttender keep love alive
Norman Fucking Rockwell!,Happiness is a butterfly,"['want', 'heard', 'one', 'thing', 'im', 'hearing', 'another', 'dropped', 'pin', 'parking', 'spot', 'bar', 'hot', '2', 'feel', 'like', 'summer', 'refrain', '1', 'happiness', 'butterfly', 'try', 'catch', 'like', 'every', 'night', 'escape', 'hand', 'moonlight', 'every', 'day', 'lullaby', 'hum', 'phone', 'like', 'every', 'night', 'sing', 'baby', 'tour', 'life', 'ah', 'he', 'serial', 'killer', 'whats', 'worst', 'happen', 'girl', 'who', 'already', 'hurt', 'im', 'already', 'hurt', 'he', 'bad', 'say', 'guess', 'im', 'cursed', 'looking', 'eye', 'think', 'he', 'already', 'hurt', 'he', 'already', 'hurt', 'said', 'jerk', 'call', 'taxi', 'sitting', 'sweatshirt', 'cry', 'backseat', 'ooh', 'wan', 'na', 'dance', 'hollywood', 'vine', 'black', 'rabbit', 'alley', 'wan', 'na', 'hold', 'tight', 'avenue', 'wan', 'na', 'dance', 'wan', 'na', 'dance', 'post', 'baby', 'wan', 'na', 'dance', 'dance', 'dance', 'baby', 'wan', 'na', 'dance', 'dance', 'left', 'canyon', 'drove', 'club', 'one', 'thing', 'im', 'another', 'laurel', 'sunset', 'truck', 'ill', 'pick', 'town', 'corner', 'ah', 'refrain', '2', 'happiness', 'butterfly', 'catch', 'dancing', 'lose', 'music', 'baby', 'every', 'day', 'lullaby', 'try', 'catch', 'like', 'lightning', 'sing', 'music', 'im', 'crazy', 'he', 'serial', 'killer', 'whats', 'worst', 'happen', 'girl', 'who', 'already', 'hurt', 'im', 'already', 'hurt', 'he', 'bad', 'say', 'guess', 'im', 'cursed', 'looking', 'eye', 'think', 'he', 'already', 'hurt', 'he', 'already', 'hurt', 'said', 'jerk', 'call', 'taxi', 'sitting', 'sweatshirt', 'cry', 'backseat', 'ooh', 'wan', 'na', 'dance', 'hollywood', 'vine', 'black', 'rabbit', 'alley', 'wan', 'na', 'hold', 'tight', 'avenue', 'wan', 'na', 'dance', 'wan', 'na', 'dance', 'post', 'baby', 'wan', 'na', 'dance', 'dance', 'dance', 'baby', 'wan', 'na', 'dance', 'dance']",want heard one thing im hearing another dropped pin parking spot bar hot 2 feel like summer refrain 1 happiness butterfly try catch like every night escape hand moonlight every day lullaby hum phone like every night sing baby tour life ah he serial killer whats worst happen girl who already hurt im already hurt he bad say guess im cursed looking eye think he already hurt he already hurt said jerk call taxi sitting sweatshirt cry backseat ooh wan na dance hollywood vine black rabbit alley wan na hold tight avenue wan na dance wan na dance post baby wan na dance dance dance baby wan na dance dance left canyon drove club one thing im another laurel sunset truck ill pick town corner ah refrain 2 happiness butterfly catch dancing lose music baby every day lullaby try catch like lightning sing music im crazy he serial killer whats worst happen girl who already hurt im already hurt he bad say guess im cursed looking eye think he already hurt he already hurt said jerk call taxi sitting sweatshirt cry backseat ooh wan na dance hollywood vine black rabbit alley wan na hold tight avenue wan na dance wan na dance post baby wan na dance dance dance baby wan na dance dance
Norman Fucking Rockwell!,​hope is a dangerous thing for a woman like me to have - but i have it,"['reading', 'slim', 'aaron', 'got', 'thinking', 'thought', 'maybe', 'id', 'get', 'le', 'stressed', 'tested', 'le', 'like', 'debutante', 'smiling', 'mile', 'pink', 'dress', 'high', 'heel', 'white', 'yacht', 'im', 'baby', 'im', 'im', 'im', 'ive', 'tearing', 'around', 'fucking', 'nightgown', '247', 'sylvia', 'plath', 'writing', 'blood', 'wall', 'cause', 'ink', 'pen', 'work', 'notepad', 'ask', 'im', 'happy', 'know', 'im', 'best', 'say', 'im', 'sad', 'cause', 'hope', 'dangerous', 'thing', 'woman', 'like', 'hope', 'dangerous', 'thing', 'woman', 'like', '15year', 'dance', 'church', 'basement', 'romance', 'yeah', 'ive', 'cried', 'spilling', 'gut', 'bowery', 'bum', 'love', 'ive', 'ever', 'known', 'except', 'stage', 'also', 'call', 'home', 'im', 'servin', 'god', 'burnt', 'coffee', 'pot', 'triad', 'hello', 'famous', 'woman', 'know', 'ipad', 'calling', 'beyond', 'grave', 'wan', 'na', 'say', 'hi', 'dad', 'ive', 'tearing', 'town', 'fucking', 'white', 'gown', 'like', 'goddamn', 'near', 'sociopath', 'shaking', 'as', 'thing', 'thats', 'got', 'black', 'narcissist', 'back', 'care', 'le', 'never', 'cared', 'there', 'say', 'except', 'hope', 'dangerous', 'thing', 'woman', 'like', 'hope', 'dangerous', 'thing', 'woman', 'past', 'bridge', 'there', 'new', 'revolution', 'loud', 'evolution', 'saw', 'born', 'confusion', 'quiet', 'collusion', 'mostly', 'ive', 'known', 'modern', 'day', 'woman', 'weak', 'constitution', 'cause', 'ive', 'got', 'monster', 'still', 'bed', 'could', 'never', 'fight', 'gatekeeper', 'carelessly', 'dropping', 'key', 'night', 'ive', 'tearing', 'around', 'fucking', 'nightgown', '247', 'sylvia', 'plath', 'writing', 'blood', 'wall', 'cause', 'ink', 'pen', 'look', 'good', 'pad', 'write', 'im', 'happy', 'know', 'im', 'best', 'see', 'im', 'sad', 'hope', 'dangerous', 'thing', 'woman', 'like', 'hope', 'dangerous', 'thing', 'woman', 'like', 'outro', 'hope', 'dangerous', 'thing', 'woman', 'like', 'yeah', 'yeah']",reading slim aaron got thinking thought maybe id get le stressed tested le like debutante smiling mile pink dress high heel white yacht im baby im im im ive tearing around fucking nightgown 247 sylvia plath writing blood wall cause ink pen work notepad ask im happy know im best say im sad cause hope dangerous thing woman like hope dangerous thing woman like 15year dance church basement romance yeah ive cried spilling gut bowery bum love ive ever known except stage also call home im servin god burnt coffee pot triad hello famous woman know ipad calling beyond grave wan na say hi dad ive tearing town fucking white gown like goddamn near sociopath shaking as thing thats got black narcissist back care le never cared there say except hope dangerous thing woman like hope dangerous thing woman past bridge there new revolution loud evolution saw born confusion quiet collusion mostly ive known modern day woman weak constitution cause ive got monster still bed could never fight gatekeeper carelessly dropping key night ive tearing around fucking nightgown 247 sylvia plath writing blood wall cause ink pen look good pad write im happy know im best see im sad hope dangerous thing woman like hope dangerous thing woman like outro hope dangerous thing woman like yeah yeah
Ultraviolence (Deluxe Edition),Cruel World,"['shared', 'body', 'mind', 'thats', 'cause', 'far', 'past', 'shared', 'body', 'life', 'thats', 'way', 'there', 'mind', 'famous', 'got', 'bible', 'got', 'gun', 'like', 'party', 'fun', 'like', 'candy', 'woman', 'im', 'finally', 'happy', 'gone', 'put', 'little', 'red', 'party', 'dress', 'everybody', 'know', 'im', 'best', 'im', 'crazy', 'yeah', 'yeah', 'get', 'little', 'bit', 'bourbon', 'ya', 'get', 'little', 'bit', 'suburban', 'go', 'crazy', 'yeah', 'yeah', 'young', 'wild', 'free', 'dancin', 'circle', 'around', 'fuckin', 'crazy', 'oh', 'oh', 'oh', 'oh', 'crazy', 'shared', 'body', 'mind', 'thats', 'found', 'another', 'anyhow', 'shared', 'body', 'mind', 'thats', 'could', 'see', 'leaving', 'got', 'bible', 'gun', 'love', 'party', 'fun', 'love', 'woman', 'heroin', 'im', 'happy', 'gone', 'put', 'little', 'red', 'party', 'dress', 'everybody', 'know', 'im', 'mess', 'im', 'crazy', 'yeah', 'yeah', 'get', 'little', 'bit', 'bourbon', 'ya', 'go', 'little', 'bit', 'suburban', 'go', 'crazy', 'yeah', 'yeah', 'young', 'wild', 'free', 'dancin', 'circle', 'around', 'fuckin', 'crazy', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'crazy', 'got', 'bible', 'gun', 'like', 'woman', 'like', 'fun', 'like', 'candy', 'heroin', 'im', 'happy', 'happy', 'gone', 'put', 'little', 'red', 'party', 'dress', 'everybody', 'know', 'im', 'mess', 'im', 'crazy', 'yeah', 'yeah', 'get', 'little', 'bit', 'bourbon', 'ya', 'get', 'little', 'bit', 'suburban', 'go', 'crazy', 'yeah', 'yeah', 'cause', 'young', 'wild', 'free', 'dancin', 'circle', 'around', 'fuckin', 'crazy', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'crazy', 'outro', 'oh', 'oh', 'oh', 'crazy']",shared body mind thats cause far past shared body life thats way there mind famous got bible got gun like party fun like candy woman im finally happy gone put little red party dress everybody know im best im crazy yeah yeah get little bit bourbon ya get little bit suburban go crazy yeah yeah young wild free dancin circle around fuckin crazy oh oh oh oh crazy shared body mind thats found another anyhow shared body mind thats could see leaving got bible gun love party fun love woman heroin im happy gone put little red party dress everybody know im mess im crazy yeah yeah get little bit bourbon ya go little bit suburban go crazy yeah yeah young wild free dancin circle around fuckin crazy oh oh oh oh oh oh oh oh crazy got bible gun like woman like fun like candy heroin im happy happy gone put little red party dress everybody know im mess im crazy yeah yeah get little bit bourbon ya get little bit suburban go crazy yeah yeah cause young wild free dancin circle around fuckin crazy oh oh oh oh oh oh crazy outro oh oh oh crazy
Ultraviolence (Deluxe Edition),Ultraviolence,"['used', 'call', 'dn', 'stood', 'deadly', 'nightshade', 'cause', 'filled', 'poison', 'blessed', 'beauty', 'rage', 'jim', 'told', 'hit', 'felt', 'like', 'kiss', 'jim', 'brought', 'back', 'reminded', 'kid', 'ultraviolence', 'ultraviolence', 'ultraviolence', 'ultraviolence', 'hear', 'siren', 'siren', 'hit', 'felt', 'like', 'kiss', 'hear', 'violin', 'violin', 'give', 'ultraviolence', 'used', 'call', 'poison', 'like', 'poison', 'ivy', 'could', 'died', 'right', 'cause', 'right', 'beside', 'jim', 'raised', 'hurt', 'felt', 'like', 'true', 'love', 'jim', 'taught', 'loving', 'never', 'enough', 'ultraviolence', 'ultraviolence', 'ultraviolence', 'ultraviolence', 'hear', 'siren', 'siren', 'hit', 'felt', 'like', 'kiss', 'hear', 'violin', 'violin', 'give', 'ultraviolence', 'bridge', 'could', 'go', 'back', 'new', 'york', 'loving', 'really', 'hard', 'could', 'go', 'back', 'woodstock', 'know', 'heaven', 'earth', 'would', 'anything', 'baby', 'blessed', 'union', 'cry', 'tear', 'gold', 'like', 'lemonade', 'interlude', 'love', 'first', 'time', 'love', 'last', 'time', 'yo', 'soy', 'la', 'princesa', 'comprende', 'mi', 'white', 'line', 'cause', 'im', 'jazz', 'singer', 'cult', 'leader', 'love', 'forever', 'love', 'forever', 'ultraviolence', 'lay', 'tonight', 'ultraviolence', 'linen', 'curl', 'ultraviolence', 'lay', 'tonight', 'ultraviolence', 'riviera', 'girl', 'hear', 'siren', 'siren', 'hit', 'felt', 'like', 'kiss', 'hear', 'violin', 'violin', 'give']",used call dn stood deadly nightshade cause filled poison blessed beauty rage jim told hit felt like kiss jim brought back reminded kid ultraviolence ultraviolence ultraviolence ultraviolence hear siren siren hit felt like kiss hear violin violin give ultraviolence used call poison like poison ivy could died right cause right beside jim raised hurt felt like true love jim taught loving never enough ultraviolence ultraviolence ultraviolence ultraviolence hear siren siren hit felt like kiss hear violin violin give ultraviolence bridge could go back new york loving really hard could go back woodstock know heaven earth would anything baby blessed union cry tear gold like lemonade interlude love first time love last time yo soy la princesa comprende mi white line cause im jazz singer cult leader love forever love forever ultraviolence lay tonight ultraviolence linen curl ultraviolence lay tonight ultraviolence riviera girl hear siren siren hit felt like kiss hear violin violin give
Ultraviolence (Deluxe Edition),Shades of Cool,"['baby', 'life', 'shade', 'blue', 'blue', 'eye', 'jazz', 'attitude', 'life', 'california', 'drive', 'chevy', 'malibu', 'call', 'call', 'life', 'love', 'love', 'drug', 'love', 'baby', 'cant', 'fix', 'cant', 'make', 'better', 'cant', 'nothing', 'strange', 'weather', 'unfixable', 'cant', 'break', 'world', 'cause', 'live', 'shade', 'cool', 'heart', 'unbreakable', 'baby', 'life', 'shade', 'cool', 'cold', 'heart', 'hand', 'aptitude', 'life', 'love', 'woman', 'im', 'one', 'many', 'bonnies', 'blue', 'call', 'call', 'prays', 'love', 'prays', 'peace', 'maybe', 'someone', 'new', 'cant', 'help', 'cant', 'make', 'better', 'cant', 'nothing', 'strange', 'weather', 'cause', 'unfixable', 'cant', 'break', 'world', 'cause', 'live', 'shade', 'cool', 'heart', 'unbreakable', 'bridge', 'hot', 'hot', 'weather', 'summer', 'high', 'high', 'neglectful', 'lover', 'hot', 'hot', 'weather', 'summer', 'high', 'neglectful', 'lover', 'crumbling', 'sadly', 'sadly', 'crumbling', 'unfixable', 'cant', 'break', 'world', 'cause', 'live', 'shade', 'cool', 'heart', 'unbreakable', 'outro', 'pa', 'pa', 'da', 'pa', 'pa', 'pa', 'da', 'ah', 'oh', 'oh', 'oh']",baby life shade blue blue eye jazz attitude life california drive chevy malibu call call life love love drug love baby cant fix cant make better cant nothing strange weather unfixable cant break world cause live shade cool heart unbreakable baby life shade cool cold heart hand aptitude life love woman im one many bonnies blue call call prays love prays peace maybe someone new cant help cant make better cant nothing strange weather cause unfixable cant break world cause live shade cool heart unbreakable bridge hot hot weather summer high high neglectful lover hot hot weather summer high neglectful lover crumbling sadly sadly crumbling unfixable cant break world cause live shade cool heart unbreakable outro pa pa da pa pa pa da ah oh oh oh
Ultraviolence (Deluxe Edition),Brooklyn Baby,"['intro', 'dadadadadadada', 'dadadadadadada', 'dadadadadadada', 'say', 'im', 'young', 'love', 'know', 'need', 'think', 'understand', 'freedom', 'land', 'seventy', 'think', 'im', 'cool', 'know', 'ya', 'say', 'im', 'like', 'ice', 'freeze', 'im', 'churning', 'novel', 'like', 'beat', 'poetry', 'amphetamine', 'say', 'say', 'well', 'boyfriend', 'band', 'play', 'guitar', 'sing', 'lou', 'reed', 'ive', 'got', 'feather', 'hair', 'get', 'beat', 'poetry', 'jazz', 'collection', 'rare', 'play', 'anything', 'im', 'brooklyn', 'baby', 'im', 'brooklyn', 'baby', 'post', 'dadadadadada', 'dadadadadayada', 'padadadadadada', 'say', 'im', 'young', 'love', 'say', 'im', 'dumb', 'see', 'judge', 'like', 'picture', 'book', 'color', 'like', 'forgot', 'read', 'think', 'like', 'fire', 'water', 'think', 'like', 'wind', 'sea', 'burning', 'im', 'cooling', 'im', 'blind', 'see', 'im', 'free', 'ooh', 'im', 'free', 'well', 'boyfriend', 'band', 'play', 'guitar', 'sing', 'lou', 'reed', 'ive', 'got', 'feather', 'hair', 'get', 'beat', 'poetry', 'jazz', 'collection', 'rare', 'play', 'anything', 'im', 'brooklyn', 'baby', 'im', 'brooklyn', 'baby', 'bridge', 'im', 'talking', 'bout', 'generation', 'talking', 'bout', 'newer', 'nation', 'like', 'beat', 'beat', 'baby', 'never', 'liked', 'way', 'said', 'get', 'forget', 'cause', 'fucking', 'explain', 'boyfriend', 'band', 'play', 'guitar', 'sing', 'lou', 'reed', 'ive', 'got', 'feather', 'hair', 'get', 'high', 'hydroponic', 'weed', 'jazz', 'collection', 'rare', 'get', 'beat', 'poetry', 'im', 'brooklyn', 'baby', 'im', 'brooklyn', 'baby', 'post', 'padapapa', 'padeda', 'tedede', 'dadaah', 'ooh', 'oh', 'woahah', 'yeah', 'boyfriend', 'pretty', 'cool', 'he', 'cool', 'cause', 'im', 'brooklyn', 'baby', 'im', 'brooklyn', 'baby', 'outro', 'padadadadadada', 'dadadadada', 'baby', 'ahtadadadada', 'dadadada', 'baby', 'padadadadada', 'papadapada', 'yeah', 'yeah']",intro dadadadadadada dadadadadadada dadadadadadada say im young love know need think understand freedom land seventy think im cool know ya say im like ice freeze im churning novel like beat poetry amphetamine say say well boyfriend band play guitar sing lou reed ive got feather hair get beat poetry jazz collection rare play anything im brooklyn baby im brooklyn baby post dadadadadada dadadadadayada padadadadadada say im young love say im dumb see judge like picture book color like forgot read think like fire water think like wind sea burning im cooling im blind see im free ooh im free well boyfriend band play guitar sing lou reed ive got feather hair get beat poetry jazz collection rare play anything im brooklyn baby im brooklyn baby bridge im talking bout generation talking bout newer nation like beat beat baby never liked way said get forget cause fucking explain boyfriend band play guitar sing lou reed ive got feather hair get high hydroponic weed jazz collection rare get beat poetry im brooklyn baby im brooklyn baby post padapapa padeda tedede dadaah ooh oh woahah yeah boyfriend pretty cool he cool cause im brooklyn baby im brooklyn baby outro padadadadadada dadadadada baby ahtadadadada dadadada baby padadadadada papadapada yeah yeah
Ultraviolence (Deluxe Edition),West Coast,"['produced', 'dan', 'auerbach', 'written', 'rick', 'nowels', 'west', 'coast', 'got', 'sayin', 'drinkin', 'playin', 'got', 'music', 'got', 'music', 'west', 'coast', 'get', 'feeling', 'like', 'could', 'happen', 'thats', 'im', 'leaving', 'moment', 'moment', 'boy', 'blue', 'yeah', '1', 'falling', 'hard', 'push', 'away', 'im', 'feelin', 'hot', 'touch', 'say', 'miss', 'wan', 'na', 'say', 'miss', 'much', 'something', 'keep', 'really', 'quiet', 'im', 'alive', 'im', 'lush', 'love', 'love', 'love', 'see', 'baby', 'swinging', 'parliament', 'fire', 'hand', 'balcony', 'im', 'singing', 'ooh', 'baby', 'ooh', 'baby', 'im', 'love', 'see', 'sweet', 'boy', 'swaying', 'he', 'crazy', 'cubano', 'como', 'yo', 'lala', 'balcony', 'im', 'saying', 'move', 'baby', 'move', 'baby', 'im', 'love', 'im', 'love', 'im', 'love', 'im', 'love', 'im', 'love', 'post', 'miccheck', 'one', 'two', 'two', 'two', 'get', 'girl', 'west', 'coast', 'got', 'icon', 'silver', 'starlet', 'queen', 'saigon', 'got', 'music', 'got', 'music', 'west', 'coast', 'love', 'movie', 'golden', 'god', 'rock', 'n', 'roll', 'groupie', 'got', 'music', 'got', 'music', '2', 'push', 'hard', 'pull', 'away', 'im', 'feeling', 'hotter', 'fire', 'guess', 'one', 'ever', 'really', 'made', 'feel', 'much', 'higher', 'te', 'deseo', 'cariño', 'boy', 'desire', 'love', 'love', 'love', 'see', 'baby', 'swinging', 'parliament', 'fire', 'hand', 'balcony', 'im', 'singing', 'ooh', 'baby', 'ooh', 'baby', 'im', 'love', 'see', 'sweet', 'boy', 'swaying', 'he', 'crazy', 'cubano', 'como', 'yo', 'lala', 'balcony', 'im', 'saying', 'move', 'baby', 'move', 'baby', 'im', 'love', 'see', 'baby', 'swinging', 'parliament', 'fire', 'hand', 'balcony', 'im', 'singing', 'ooh', 'baby', 'ooh', 'baby', 'im', 'love', 'see', 'sweet', 'boy', 'swaying', 'he', 'crazy', 'cubano', 'como', 'yo', 'lala', 'balcony', 'im', 'saying', 'move', 'baby', 'move', 'baby', 'im', 'love', 'outro', 'im', 'love', 'im']",produced dan auerbach written rick nowels west coast got sayin drinkin playin got music got music west coast get feeling like could happen thats im leaving moment moment boy blue yeah 1 falling hard push away im feelin hot touch say miss wan na say miss much something keep really quiet im alive im lush love love love see baby swinging parliament fire hand balcony im singing ooh baby ooh baby im love see sweet boy swaying he crazy cubano como yo lala balcony im saying move baby move baby im love im love im love im love im love post miccheck one two two two get girl west coast got icon silver starlet queen saigon got music got music west coast love movie golden god rock n roll groupie got music got music 2 push hard pull away im feeling hotter fire guess one ever really made feel much higher te deseo cariño boy desire love love love see baby swinging parliament fire hand balcony im singing ooh baby ooh baby im love see sweet boy swaying he crazy cubano como yo lala balcony im saying move baby move baby im love see baby swinging parliament fire hand balcony im singing ooh baby ooh baby im love see sweet boy swaying he crazy cubano como yo lala balcony im saying move baby move baby im love outro im love im
